port_call_id,date_key,port_key,terminal_key,vessel_key,carrier_key,ship_size_class_key,route_key,arrival_datetime,berth_datetime,departure_datetime,berth_waiting_hours,at_berth_hours,turnaround_hours,crane_moves_total,is_delayed,delay_hours,year,month
6490,20240304,3,7,153,3,1,6,2024-03-04 11:04:00,2024-03-04 11:57:53,2024-03-05 09:55:11,0.9,21.95,22.85,0,0,0.0,2024,3
6491,20240308,3,7,67,10,3,9,2024-03-08 01:41:00,2024-03-08 06:21:15,2024-03-10 00:38:51,4.67,42.29,46.96,1017,0,0.0,2024,3
6492,20240314,3,8,141,10,6,5,2024-03-14 17:00:00,2024-03-15 20:58:17,2024-03-17 03:24:07,27.97,30.43,58.4,523,0,0.0,2024,3
6493,20240308,3,8,144,7,2,6,2024-03-08 02:55:00,2024-03-08 14:57:47,2024-03-10 06:10:52,12.05,39.22,51.26,279,0,0.0,2024,3
6494,20240307,3,7,65,3,2,6,2024-03-07 15:20:00,2024-03-10 19:35:23,2024-03-12 02:31:27,76.26,30.93,107.19,0,0,0.0,2024,3
6495,20240320,3,7,114,3,5,4,2024-03-20 23:47:00,2024-03-21 04:26:55,2024-03-22 06:12:29,4.67,25.76,30.42,310,0,0.0,2024,3
6496,20240317,3,7,169,10,1,11,2024-03-17 17:36:00,2024-03-17 19:36:13,2024-03-19 21:15:01,2.0,29.45,51.65,578,1,20.19,2024,3
6497,20240302,3,7,140,14,1,9,2024-03-02 08:49:00,2024-03-02 12:20:25,2024-03-03 12:02:13,3.52,23.7,27.22,0,0,0.0,2024,3
6498,20240327,3,7,68,1,3,5,2024-03-27 10:46:00,2024-03-27 14:02:59,2024-03-28 08:53:00,3.28,18.83,22.12,333,0,0.0,2024,3
6499,20240324,3,8,63,14,1,6,2024-03-24 06:34:00,2024-03-24 09:23:04,2024-03-25 19:26:24,2.82,34.06,36.87,0,0,0.0,2024,3
6500,20240323,3,9,125,3,6,6,2024-03-23 08:43:00,2024-03-23 10:44:35,2024-03-24 15:37:49,2.03,28.89,30.91,610,0,0.0,2024,3
6501,20240324,3,9,37,6,3,9,2024-03-24 21:33:00,2024-03-25 13:44:17,2024-03-26 11:39:02,16.19,21.91,38.1,0,0,0.0,2024,3
6502,20240309,3,7,7,1,3,11,2024-03-09 16:58:00,2024-03-10 05:10:36,2024-03-11 05:31:35,12.21,24.35,36.56,0,0,0.0,2024,3
6503,20240321,3,8,199,6,4,5,2024-03-21 15:26:00,2024-03-24 11:23:00,2024-03-25 16:27:55,67.95,29.08,97.03,739,0,0.0,2024,3
6504,20240315,3,7,185,13,2,6,2024-03-15 15:01:00,2024-03-15 19:20:40,2024-03-18 05:37:46,4.33,36.34,62.61,0,1,21.94,2024,3
6505,20240318,3,8,144,10,2,6,2024-03-18 17:48:00,2024-03-19 23:48:51,2024-03-21 04:20:21,30.01,28.52,58.54,1029,0,0.0,2024,3
6506,20240303,3,9,133,1,3,4,2024-03-03 18:55:00,2024-03-04 00:10:28,2024-03-05 09:12:42,5.26,32.89,38.3,0,1,0.15,2024,3
6507,20240320,3,7,122,10,6,6,2024-03-20 18:17:00,2024-03-21 21:33:09,2024-03-23 14:19:58,27.27,20.19,68.05,973,1,20.59,2024,3
6508,20240303,3,8,157,14,2,15,2024-03-03 22:14:00,2024-03-04 16:23:47,2024-03-06 23:58:57,18.16,29.6,73.75,0,1,25.98,2024,3
6509,20240318,3,8,35,1,2,13,2024-03-18 12:11:00,2024-03-18 20:56:40,2024-03-19 23:24:14,8.76,26.46,35.22,0,0,0.0,2024,3
6510,20240314,3,8,59,3,2,5,2024-03-14 16:23:00,2024-03-14 21:29:07,2024-03-15 22:02:43,5.1,24.56,29.66,860,0,0.0,2024,3
6511,20240302,3,7,105,1,3,4,2024-03-02 05:20:00,2024-03-02 07:28:53,2024-03-03 16:09:08,2.15,32.67,34.82,928,0,0.0,2024,3
6512,20240330,3,8,10,14,2,6,2024-03-30 08:49:00,2024-03-30 16:46:34,2024-04-01 01:40:07,7.96,28.21,40.85,587,1,4.68,2024,3
6513,20240320,3,9,102,3,1,6,2024-03-20 06:57:00,2024-03-20 19:21:38,2024-03-21 18:01:45,12.41,22.67,35.08,0,0,0.0,2024,3
6514,20240315,3,8,53,6,4,6,2024-03-15 21:19:00,2024-03-16 09:18:57,2024-03-17 06:08:55,12.0,20.83,32.83,673,0,0.0,2024,3
6515,20240328,3,7,94,14,2,4,2024-03-28 17:24:00,2024-03-29 05:02:38,2024-03-30 04:47:14,11.64,23.74,35.39,0,0,0.0,2024,3
6516,20240307,3,7,164,13,3,9,2024-03-07 22:27:00,2024-03-08 23:26:05,2024-03-10 06:49:53,24.98,31.4,56.38,282,0,0.0,2024,3
6517,20240330,3,7,1,1,2,5,2024-03-30 11:03:00,2024-03-30 14:02:37,2024-04-01 06:57:40,2.99,40.92,43.91,586,0,0.0,2024,3
6518,20240330,3,7,127,7,3,13,2024-03-30 10:24:00,2024-03-30 11:53:16,2024-03-31 19:08:50,1.49,31.26,32.75,403,0,0.0,2024,3
6519,20240330,3,8,159,3,4,9,2024-03-30 21:43:00,2024-03-30 23:51:25,2024-04-01 04:20:14,2.14,28.48,30.62,488,0,0.0,2024,3
6520,20240314,3,9,148,7,3,6,2024-03-14 18:10:00,2024-03-14 21:27:01,2024-03-16 00:21:04,3.28,26.9,30.18,1005,0,0.0,2024,3
6521,20240306,3,8,144,1,2,4,2024-03-06 20:40:00,2024-03-06 21:37:14,2024-03-08 22:00:00,0.95,48.38,49.33,435,0,0.0,2024,3
6522,20240319,3,7,190,13,1,6,2024-03-19 06:04:00,2024-03-19 09:37:24,2024-03-20 07:04:22,3.56,21.45,25.01,529,0,0.0,2024,3
6523,20240318,3,7,69,13,2,6,2024-03-18 01:06:00,2024-03-18 05:09:32,2024-03-19 04:43:46,4.06,23.57,27.63,0,0,0.0,2024,3
6524,20240324,3,8,161,14,1,6,2024-03-24 00:15:00,2024-03-24 05:45:30,2024-03-25 11:07:48,5.51,29.37,34.88,741,0,0.0,2024,3
6525,20240305,3,8,194,6,5,4,2024-03-05 16:52:00,2024-03-06 12:32:12,2024-03-07 21:48:38,19.67,33.27,52.94,584,0,0.0,2024,3
6526,20240314,3,8,162,10,5,6,2024-03-14 02:40:00,2024-03-14 19:49:01,2024-03-15 18:25:56,17.15,18.16,39.77,737,1,4.46,2024,3
6527,20240331,3,9,196,3,2,5,2024-03-31 22:14:00,2024-04-02 10:38:16,2024-04-03 18:22:21,36.4,31.73,68.14,0,0,0.0,2024,3
6528,20240326,3,8,33,3,1,6,2024-03-26 22:44:00,2024-03-27 14:26:39,2024-03-28 18:09:52,15.71,20.55,43.43,0,1,7.17,2024,3
6529,20240318,3,7,113,10,3,6,2024-03-18 04:33:00,2024-03-18 15:13:02,2024-03-19 19:38:29,10.67,28.42,39.09,0,0,0.0,2024,3
6530,20240428,3,9,167,3,1,6,2024-04-28 00:34:00,2024-04-28 06:12:11,2024-04-29 13:27:01,5.64,31.25,36.88,0,0,0.0,2024,4
6531,20240404,3,7,87,14,4,13,2024-04-04 12:09:00,2024-04-05 06:30:21,2024-04-06 13:53:31,18.36,29.47,49.74,409,1,1.91,2024,4
6532,20240419,3,8,122,1,6,5,2024-04-19 20:00:00,2024-04-20 04:03:52,2024-04-21 04:23:49,8.06,24.33,32.4,900,0,0.0,2024,4
6533,20240410,3,8,182,1,2,9,2024-04-10 13:47:00,2024-04-10 18:29:53,2024-04-11 11:38:57,4.71,15.96,21.87,0,1,1.19,2024,4
6534,20240416,3,8,157,1,2,5,2024-04-16 00:18:00,2024-04-17 08:34:23,2024-04-19 08:43:58,32.27,48.16,80.43,0,0,0.0,2024,4
6535,20240414,3,7,138,1,4,9,2024-04-14 21:21:00,2024-04-14 22:56:33,2024-04-18 06:43:44,1.59,42.44,81.38,460,1,37.35,2024,4
6536,20240410,3,9,171,10,1,13,2024-04-10 23:24:00,2024-04-11 07:05:17,2024-04-12 07:00:28,7.69,23.92,31.61,0,0,0.0,2024,4
6537,20240416,3,7,168,3,2,6,2024-04-16 00:26:00,2024-04-16 05:26:41,2024-04-17 12:39:45,5.01,31.22,36.23,0,0,0.0,2024,4
6538,20240424,3,7,152,7,1,9,2024-04-24 15:55:00,2024-04-25 05:53:41,2024-04-26 05:57:04,13.98,24.06,38.03,0,0,0.0,2024,4
6539,20240404,3,9,76,1,3,6,2024-04-04 11:03:00,2024-04-05 12:43:20,2024-04-06 18:25:15,25.67,29.7,55.37,0,0,0.0,2024,4
6540,20240420,3,9,58,3,2,11,2024-04-20 16:36:00,2024-04-21 06:49:17,2024-04-22 13:40:47,14.22,26.87,45.08,0,1,3.99,2024,4
6541,20240406,3,7,145,3,2,5,2024-04-06 14:04:00,2024-04-08 05:04:46,2024-04-08 15:58:15,39.01,10.89,49.9,861,0,0.0,2024,4
6542,20240423,3,8,25,1,4,4,2024-04-23 05:39:00,2024-04-23 09:55:31,2024-04-25 00:34:20,4.28,38.65,42.92,643,0,0.0,2024,4
6543,20240425,3,7,141,3,6,4,2024-04-25 11:40:00,2024-04-25 21:49:59,2024-04-27 05:14:40,10.17,31.41,41.58,641,0,0.0,2024,4
6544,20240414,3,7,103,6,1,9,2024-04-14 08:34:00,2024-04-14 13:22:15,2024-04-15 17:28:34,4.8,28.11,32.91,0,0,0.0,2024,4
6545,20240415,3,9,164,10,3,4,2024-04-15 15:48:00,2024-04-16 08:59:03,2024-04-19 01:03:43,17.18,32.64,81.26,469,1,31.44,2024,4
6546,20240417,3,7,184,10,5,6,2024-04-17 23:51:00,2024-04-19 00:21:02,2024-04-20 19:56:48,24.5,35.73,68.1,1178,1,7.87,2024,4
6547,20240425,3,8,157,13,2,9,2024-04-25 05:18:00,2024-04-25 12:22:34,2024-04-26 05:49:59,7.08,17.46,24.53,0,0,0.0,2024,4
6548,20240407,3,8,15,1,1,5,2024-04-07 05:32:00,2024-04-07 07:42:34,2024-04-08 06:39:21,2.18,22.95,25.12,0,0,0.0,2024,4
6549,20240402,3,9,143,1,3,5,2024-04-02 05:03:00,2024-04-02 10:57:55,2024-04-03 12:46:44,5.92,25.81,31.73,728,0,0.0,2024,4
6550,20240425,3,9,37,10,3,6,2024-04-25 14:55:00,2024-04-25 18:36:46,2024-04-27 14:57:38,3.7,44.35,48.04,0,0,0.0,2024,4
6551,20240410,3,7,168,14,2,6,2024-04-10 19:27:00,2024-04-11 06:49:26,2024-04-13 04:19:11,11.37,43.93,56.87,0,1,1.57,2024,4
6552,20240417,3,9,167,13,1,5,2024-04-17 15:47:00,2024-04-17 19:50:14,2024-04-18 23:24:08,4.05,23.63,31.62,0,1,3.94,2024,4
6553,20240424,3,8,84,3,4,13,2024-04-24 02:14:00,2024-04-24 19:11:54,2024-04-25 21:49:55,16.97,26.63,43.6,779,0,0.0,2024,4
6554,20240425,3,7,101,1,1,5,2024-04-25 22:48:00,2024-04-26 00:43:49,2024-04-28 03:29:44,1.93,22.35,52.7,0,1,28.41,2024,4
6555,20240417,3,7,181,10,1,9,2024-04-17 19:25:00,2024-04-18 01:53:39,2024-04-19 03:40:56,6.48,25.79,32.27,0,0,0.0,2024,4
6556,20240412,3,8,102,3,1,6,2024-04-12 09:18:00,2024-04-13 11:34:49,2024-04-14 11:51:45,26.28,18.72,50.56,0,1,5.56,2024,4
6557,20240411,3,9,83,14,1,15,2024-04-11 07:30:00,2024-04-12 05:18:54,2024-04-13 10:17:02,21.82,28.97,50.78,0,0,0.0,2024,4
6558,20240403,3,7,27,3,1,4,2024-04-03 08:09:00,2024-04-03 11:48:44,2024-04-04 07:17:30,3.66,19.48,23.14,0,0,0.0,2024,4
6559,20240428,3,8,159,3,4,4,2024-04-28 06:14:00,2024-04-28 09:25:27,2024-04-29 21:42:56,3.19,36.29,39.48,272,0,0.0,2024,4
6560,20240426,3,8,196,10,2,5,2024-04-26 09:35:00,2024-04-27 16:59:23,2024-04-28 15:04:56,31.41,22.09,53.5,0,0,0.0,2024,4
6561,20240420,3,7,169,1,1,4,2024-04-20 16:20:00,2024-04-22 00:37:26,2024-04-23 02:29:48,32.29,25.87,58.16,675,0,0.0,2024,4
6562,20240426,3,7,55,1,1,5,2024-04-26 21:32:00,2024-04-26 21:52:10,2024-04-28 15:12:26,0.34,41.34,41.67,0,0,0.0,2024,4
6563,20240407,3,8,165,3,1,6,2024-04-07 10:07:00,2024-04-07 14:30:53,2024-04-08 17:02:14,4.4,26.52,30.92,0,0,0.0,2024,4
6564,20240416,3,9,33,6,1,6,2024-04-16 01:39:00,2024-04-16 12:27:08,2024-04-18 09:07:22,10.8,32.06,55.47,0,1,12.61,2024,4
6565,20240425,3,7,108,3,4,4,2024-04-25 07:36:00,2024-04-26 00:15:27,2024-04-28 12:30:02,16.66,40.66,76.9,568,1,19.58,2024,4
6566,20240409,3,7,3,1,1,13,2024-04-09 22:00:00,2024-04-10 05:00:59,2024-04-11 23:29:26,7.02,37.84,49.49,0,1,4.64,2024,4
6567,20240417,3,8,29,3,6,4,2024-04-17 16:44:00,2024-04-17 19:00:35,2024-04-18 21:48:16,2.28,26.79,29.07,913,0,0.0,2024,4
6568,20240423,3,9,120,6,3,5,2024-04-23 15:48:00,2024-04-24 08:42:04,2024-04-25 18:31:50,16.9,23.15,50.73,0,1,10.68,2024,4
6569,20240406,3,7,150,3,1,9,2024-04-06 12:00:00,2024-04-07 12:00:04,2024-04-08 12:34:22,24.0,24.57,48.57,0,0,0.0,2024,4
6570,20240417,3,7,52,6,1,6,2024-04-17 09:54:00,2024-04-17 18:24:19,2024-04-18 19:49:35,8.51,25.42,33.93,0,0,0.0,2024,4
6571,20240417,3,7,27,1,1,6,2024-04-17 03:34:00,2024-04-17 07:02:18,2024-04-18 18:20:26,3.47,28.01,38.77,0,1,7.29,2024,4
6572,20240420,3,7,86,7,4,4,2024-04-20 04:22:00,2024-04-20 05:45:32,2024-04-21 09:30:24,1.39,27.75,29.14,692,0,0.0,2024,4
6573,20240420,3,7,41,7,4,13,2024-04-20 20:18:00,2024-04-20 22:30:11,2024-04-22 03:14:14,2.2,28.66,30.94,497,1,0.08,2024,4
6574,20240424,3,7,46,3,3,9,2024-04-24 12:01:00,2024-04-24 17:03:43,2024-04-27 00:11:50,5.05,31.86,60.18,0,1,23.27,2024,4
6575,20240406,3,8,49,10,2,9,2024-04-06 14:23:00,2024-04-07 06:52:21,2024-04-08 13:59:44,16.49,29.25,47.61,669,1,1.88,2024,4
6576,20240418,3,9,95,6,1,9,2024-04-18 17:59:00,2024-04-19 02:28:33,2024-04-20 12:10:54,8.49,29.57,42.2,0,1,4.14,2024,4
6577,20240402,3,8,110,1,4,6,2024-04-02 15:33:00,2024-04-02 19:57:26,2024-04-03 18:12:57,4.41,17.45,26.67,347,1,4.81,2024,4
6578,20240429,3,7,74,3,1,4,2024-04-29 02:15:00,2024-04-29 05:40:55,2024-04-30 14:36:04,3.43,32.92,36.35,0,0,0.0,2024,4
6579,20240418,3,7,85,13,2,6,2024-04-18 16:14:00,2024-04-19 06:59:35,2024-04-20 10:35:09,14.76,27.59,42.35,0,0,0.0,2024,4
6580,20240401,3,7,191,3,2,4,2024-04-01 11:15:00,2024-04-01 14:38:30,2024-04-02 15:06:30,3.39,24.47,27.86,564,0,0.0,2024,4
6581,20240413,3,7,45,10,5,11,2024-04-13 01:33:00,2024-04-14 01:50:33,2024-04-15 19:03:30,24.29,41.22,65.51,554,0,0.0,2024,4
6582,20240401,3,9,5,1,3,4,2024-04-01 17:53:00,2024-04-02 02:03:21,2024-04-03 14:28:46,8.17,36.42,44.6,0,0,0.0,2024,4
6583,20240424,3,7,4,10,2,6,2024-04-24 02:16:00,2024-04-25 11:46:08,2024-04-26 06:48:08,33.5,19.03,52.54,568,0,0.0,2024,4
6584,20240422,3,8,170,13,1,6,2024-04-22 10:17:00,2024-04-24 03:39:25,2024-04-25 13:45:18,41.37,34.1,75.47,0,0,0.0,2024,4
6585,20240412,3,7,62,13,2,9,2024-04-12 14:02:00,2024-04-13 04:31:20,2024-04-14 12:46:28,14.49,32.25,46.74,0,0,0.0,2024,4
6586,20240531,3,8,36,10,4,9,2024-05-31 13:29:00,2024-06-01 10:49:52,2024-06-02 18:41:56,21.35,31.87,53.22,676,0,0.0,2024,5
6587,20240515,3,8,88,6,1,11,2024-05-15 10:36:00,2024-05-15 18:38:11,2024-05-16 13:52:53,8.04,19.24,27.28,0,0,0.0,2024,5
6588,20240531,3,7,29,10,6,6,2024-05-31 01:42:00,2024-05-31 04:30:18,2024-06-01 08:22:22,2.81,19.84,30.67,623,1,8.03,2024,5
6589,20240523,3,8,114,1,5,4,2024-05-23 12:34:00,2024-05-24 04:58:08,2024-05-25 03:57:42,16.4,22.99,39.4,498,0,0.0,2024,5
6590,20240510,3,8,178,1,1,6,2024-05-10 23:01:00,2024-05-11 14:44:43,2024-05-12 19:29:51,15.73,28.75,44.48,0,0,0.0,2024,5
6591,20240508,3,7,17,10,5,15,2024-05-08 10:27:00,2024-05-08 18:45:07,2024-05-09 10:24:30,8.3,15.66,23.96,456,0,0.0,2024,5
6592,20240505,3,7,120,3,3,9,2024-05-05 22:58:00,2024-05-08 11:30:32,2024-05-09 21:46:41,60.54,34.1,94.81,0,1,0.17,2024,5
6593,20240531,3,7,190,10,1,9,2024-05-31 16:29:00,2024-06-01 21:04:31,2024-06-03 10:37:29,28.59,37.55,66.14,412,0,0.0,2024,5
6594,20240514,3,9,12,10,4,6,2024-05-14 18:37:00,2024-05-14 20:50:19,2024-05-16 04:42:38,2.22,28.74,34.09,492,1,3.13,2024,5
6595,20240531,3,7,83,6,1,6,2024-05-31 07:19:00,2024-06-02 05:43:43,2024-06-03 03:14:23,46.41,21.51,67.92,0,0,0.0,2024,5
6596,20240502,3,7,116,3,1,5,2024-05-02 14:35:00,2024-05-04 02:28:02,2024-05-04 20:17:33,35.88,17.83,53.71,658,0,0.0,2024,5
6597,20240521,3,7,146,14,3,6,2024-05-21 04:24:00,2024-05-21 07:05:29,2024-05-22 11:46:26,2.69,28.68,31.37,513,0,0.0,2024,5
6598,20240505,3,7,53,1,4,5,2024-05-05 17:09:00,2024-05-06 09:51:50,2024-05-07 15:40:07,16.71,29.8,46.52,339,0,0.0,2024,5
6599,20240525,3,8,11,1,1,5,2024-05-25 17:39:00,2024-05-27 07:18:15,2024-05-28 09:47:43,37.65,26.49,64.15,0,0,0.0,2024,5
6600,20240523,3,8,125,6,6,5,2024-05-23 08:36:00,2024-05-23 12:45:14,2024-05-24 09:42:35,4.15,20.96,25.11,442,0,0.0,2024,5
6601,20240501,3,8,13,10,4,6,2024-05-01 20:33:00,2024-05-02 06:40:29,2024-05-03 11:23:49,10.12,28.72,38.85,682,0,0.0,2024,5
6602,20240517,3,8,56,3,2,15,2024-05-17 10:56:00,2024-05-17 17:59:40,2024-05-19 10:08:16,7.06,40.14,47.2,0,0,0.0,2024,5
6603,20240524,3,7,87,3,4,5,2024-05-24 08:13:00,2024-05-24 14:18:17,2024-05-26 03:07:48,6.09,36.83,42.91,0,0,0.0,2024,5
6604,20240513,3,7,86,1,4,9,2024-05-13 18:25:00,2024-05-14 03:41:35,2024-05-15 18:58:48,9.28,39.29,48.56,650,0,0.0,2024,5
6605,20240524,3,7,45,13,5,9,2024-05-24 19:53:00,2024-05-24 23:43:11,2024-05-27 05:10:15,3.84,31.67,57.29,730,1,21.78,2024,5
6606,20240527,3,8,166,14,2,6,2024-05-27 23:19:00,2024-05-28 11:07:25,2024-05-30 05:53:57,11.81,31.48,54.58,0,1,11.29,2024,5
6607,20240526,3,7,50,10,2,6,2024-05-26 14:23:00,2024-05-26 20:41:05,2024-05-27 13:41:36,6.3,17.01,23.31,0,0,0.0,2024,5
6608,20240510,3,7,196,10,2,15,2024-05-10 01:46:00,2024-05-10 15:37:37,2024-05-11 13:59:05,13.86,22.36,36.22,0,0,0.0,2024,5
6609,20240519,3,9,69,1,2,5,2024-05-19 19:31:00,2024-05-20 02:08:22,2024-05-22 09:30:45,6.62,21.32,62.0,0,1,34.06,2024,5
6610,20240516,3,7,17,10,5,6,2024-05-16 17:32:00,2024-05-17 00:51:33,2024-05-18 14:44:47,7.33,37.89,45.21,437,0,0.0,2024,5
6611,20240501,3,7,133,13,3,6,2024-05-01 06:47:00,2024-05-01 10:54:02,2024-05-02 08:40:53,4.12,20.16,25.9,0,1,1.62,2024,5
6612,20240504,3,9,181,10,1,9,2024-05-04 23:38:00,2024-05-05 00:50:30,2024-05-07 01:19:35,1.21,39.6,49.69,0,1,8.89,2024,5
6613,20240504,3,9,68,1,3,5,2024-05-04 19:30:00,2024-05-07 05:33:21,2024-05-08 20:05:52,58.06,38.54,96.6,967,0,0.0,2024,5
6614,20240507,3,9,46,6,3,11,2024-05-07 10:17:00,2024-05-07 13:47:23,2024-05-09 00:06:59,3.51,34.33,37.83,0,0,0.0,2024,5
6615,20240529,3,9,87,7,4,11,2024-05-29 17:44:00,2024-05-29 17:45:06,2024-05-31 02:10:04,0.02,32.42,32.43,629,0,0.0,2024,5
6616,20240528,3,8,51,10,1,13,2024-05-28 15:58:00,2024-05-29 10:30:38,2024-05-31 03:58:38,18.54,36.47,60.01,887,1,5.0,2024,5
6617,20240520,3,7,18,10,3,6,2024-05-20 18:47:00,2024-05-21 01:33:28,2024-05-22 00:44:02,6.77,23.18,29.95,0,0,0.0,2024,5
6618,20240530,3,7,135,10,1,6,2024-05-30 13:44:00,2024-05-30 18:44:36,2024-05-31 22:32:56,5.01,27.81,32.82,0,0,0.0,2024,5
6619,20240511,3,7,91,7,2,6,2024-05-11 12:00:00,2024-05-12 05:01:49,2024-05-13 15:59:14,17.03,34.96,51.99,0,0,0.0,2024,5
6620,20240524,3,7,192,3,1,6,2024-05-24 00:16:00,2024-05-24 07:13:19,2024-05-25 22:11:07,6.96,23.27,45.92,0,1,15.69,2024,5
6621,20240517,3,9,92,3,3,13,2024-05-17 01:02:00,2024-05-17 02:40:45,2024-05-18 10:02:09,1.65,31.36,33.0,763,0,0.0,2024,5
6622,20240519,3,7,25,1,4,4,2024-05-19 15:29:00,2024-05-19 18:11:07,2024-05-20 23:41:33,2.7,29.51,32.21,515,0,0.0,2024,5
6623,20240519,3,7,50,14,2,9,2024-05-19 04:56:00,2024-05-19 09:24:35,2024-05-20 14:14:27,4.48,28.83,33.31,0,0,0.0,2024,5
6624,20240515,3,9,185,10,2,9,2024-05-15 14:27:00,2024-05-15 18:13:50,2024-05-17 10:43:36,3.78,37.24,44.28,0,1,3.26,2024,5
6625,20240525,3,9,198,1,1,5,2024-05-25 09:11:00,2024-05-25 18:06:26,2024-05-27 01:17:37,8.92,31.19,40.11,666,0,0.0,2024,5
6626,20240524,3,7,153,7,1,4,2024-05-24 00:44:00,2024-05-24 09:13:42,2024-05-25 16:27:32,8.5,31.23,39.73,0,0,0.0,2024,5
6627,20240518,3,8,133,10,3,9,2024-05-18 23:26:00,2024-05-19 08:25:44,2024-05-20 16:42:11,9.0,32.27,41.27,0,0,0.0,2024,5
6628,20240518,3,7,88,13,1,11,2024-05-18 14:02:00,2024-05-18 21:47:34,2024-05-20 19:39:42,7.76,31.97,53.63,0,1,13.9,2024,5
6629,20240527,3,7,10,3,2,6,2024-05-27 20:14:00,2024-05-28 03:21:19,2024-05-29 16:01:51,7.12,36.68,43.8,773,0,0.0,2024,5
6630,20240517,3,7,9,3,2,9,2024-05-17 15:08:00,2024-05-17 18:30:53,2024-05-18 13:38:45,3.38,19.13,22.51,887,0,0.0,2024,5
6631,20240519,3,7,152,3,1,5,2024-05-19 16:10:00,2024-05-20 18:16:55,2024-05-22 05:39:28,26.12,35.38,61.49,0,0,0.0,2024,5
6632,20240502,3,7,102,3,1,4,2024-05-02 12:44:00,2024-05-03 20:52:56,2024-05-04 16:30:06,32.15,19.62,51.77,0,0,0.0,2024,5
6633,20240501,3,7,29,13,6,6,2024-05-01 21:52:00,2024-05-02 13:56:14,2024-05-04 02:30:19,16.07,32.89,52.64,535,1,3.68,2024,5
6634,20240511,3,9,54,3,3,6,2024-05-11 19:55:00,2024-05-12 02:09:36,2024-05-13 10:31:54,6.24,32.37,38.62,0,0,0.0,2024,5
6635,20240520,3,7,117,13,2,6,2024-05-20 21:03:00,2024-05-20 23:21:29,2024-05-22 20:54:39,2.31,45.55,47.86,537,0,0.0,2024,5
6636,20240510,3,8,121,6,1,9,2024-05-10 10:18:00,2024-05-10 13:13:25,2024-05-12 00:47:01,2.92,35.56,38.48,0,0,0.0,2024,5
6637,20240523,3,7,147,10,1,6,2024-05-23 05:40:00,2024-05-23 17:16:47,2024-05-24 20:05:13,11.61,26.81,38.42,0,0,0.0,2024,5
6638,20240531,3,7,152,13,1,15,2024-05-31 08:14:00,2024-06-01 20:11:08,2024-06-03 07:41:05,35.95,35.5,71.45,0,0,0.0,2024,5
6639,20240513,3,8,98,14,4,4,2024-05-13 13:58:00,2024-05-15 13:58:23,2024-05-17 07:15:29,48.01,36.85,89.29,511,1,4.44,2024,5
6640,20240525,3,8,176,1,6,4,2024-05-25 02:15:00,2024-05-25 09:39:00,2024-05-26 06:48:51,7.4,21.16,28.56,577,0,0.0,2024,5
6641,20240517,3,8,62,14,2,9,2024-05-17 05:07:00,2024-05-17 12:06:55,2024-05-19 15:54:25,7.0,23.44,58.79,0,1,28.35,2024,5
6642,20240526,3,8,174,6,5,4,2024-05-26 20:35:00,2024-05-27 10:16:43,2024-05-29 04:23:59,13.7,42.12,55.82,503,0,0.0,2024,5
6643,20240525,3,7,167,13,1,6,2024-05-25 03:20:00,2024-05-25 15:40:38,2024-05-26 22:39:39,12.34,12.02,43.33,0,1,18.96,2024,5
6644,20240514,3,7,143,14,3,9,2024-05-14 11:31:00,2024-05-14 12:06:22,2024-05-18 09:03:23,0.59,24.78,93.54,475,1,68.17,2024,5
6645,20240619,3,9,7,1,3,13,2024-06-19 01:35:00,2024-06-20 01:04:30,2024-06-21 10:54:29,23.49,33.83,57.32,0,0,0.0,2024,6
6646,20240628,3,7,35,13,2,6,2024-06-28 04:49:00,2024-06-28 10:46:23,2024-06-30 03:21:15,5.96,26.35,46.54,0,1,14.23,2024,6
6647,20240611,3,9,61,7,3,11,2024-06-11 22:34:00,2024-06-12 00:39:20,2024-06-13 03:10:47,2.09,26.52,28.61,0,0,0.0,2024,6
6648,20240603,3,8,170,14,1,9,2024-06-03 12:38:00,2024-06-03 12:45:22,2024-06-04 18:30:28,0.12,24.12,29.87,0,1,5.63,2024,6
6649,20240604,3,7,119,3,3,6,2024-06-04 12:41:00,2024-06-04 14:16:29,2024-06-06 14:46:43,1.59,37.51,50.1,673,1,10.99,2024,6
6650,20240621,3,8,16,1,3,6,2024-06-21 18:55:00,2024-06-22 04:25:46,2024-06-23 03:17:50,9.51,22.87,32.38,319,0,0.0,2024,6
6651,20240603,3,8,108,6,4,13,2024-06-03 06:30:00,2024-06-03 12:40:36,2024-06-04 09:37:26,6.18,20.95,27.12,633,0,0.0,2024,6
6652,20240615,3,7,112,3,1,6,2024-06-15 05:29:00,2024-06-15 07:10:10,2024-06-16 20:44:27,1.69,37.57,39.26,0,0,0.0,2024,6
6653,20240615,3,7,147,13,1,11,2024-06-15 10:33:00,2024-06-15 11:33:58,2024-06-17 03:49:34,1.02,40.26,41.28,0,0,0.0,2024,6
6654,20240620,3,8,145,10,2,9,2024-06-20 22:10:00,2024-06-22 08:43:17,2024-06-24 06:39:33,34.55,27.92,80.49,721,1,18.01,2024,6
6655,20240620,3,9,173,6,4,6,2024-06-20 08:43:00,2024-06-20 14:36:52,2024-06-21 18:22:43,5.9,26.12,33.66,740,1,1.65,2024,6
6656,20240607,3,7,180,14,2,11,2024-06-07 13:49:00,2024-06-08 16:26:16,2024-06-10 09:58:39,26.62,28.85,68.16,440,1,12.69,2024,6
